title,id,date,bucket,confidence,num_assets,file
High-Demand Services 2026,69a38b03-e524-8320-8d9e-36496eae1744,2026-03-01,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/High-Demand_Services_2026__69a38b03.md
Mass Audience Promotion Model,69a3af1b-be20-83aa-a8b7-5a982b77530c,2026-03-01,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Mass_Audience_Promotion_Model__69a3af1b.md
Acidity ke gharelu upai,69a451a6-a48c-8321-8f94-133a966e380c,2026-03-01,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Acidity_ke_gharelu_upai__69a451a6.md
Mobile Promo Tasks,69a4ffca-0a94-8320-90f3-e0205518634c,2026-03-02,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Mobile_Promo_Tasks__69a4ffca.md
DDR-30 Appetite Effects,69a51165-d8ec-8323-b362-e9fb370b8851,2026-03-02,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/DDR-30_Appetite_Effects__69a51165.md
Spice Tolerance Ayurveda,69a538a3-d664-8324-a429-c97c631db34d,2026-03-02,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Spice_Tolerance_Ayurveda__69a538a3.md
Pet Dard Gas Upay,69a55ee4-f8e0-8324-b372-e9dfa47883bb,2026-03-02,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Pet_Dard_Gas_Upay__69a55ee4.md
Startup Team-Building Execution,69a58447-f048-8321-bfbc-91a1c90a8f01,2026-03-02,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Startup_Team-Building_Execution__69a58447.md
Digital Footprint Tracking,69a5adea-088c-8323-befc-c063f46f1826,2026-03-02,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Digital_Footprint_Tracking__69a5adea.md
Growth Hacking Techniques,69a6b23d-e11c-8323-a6f4-d227866e2f69,2026-03-03,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Growth_Hacking_Techniques__69a6b23d.md
Growth Alliance Network Ideas,69a6b527-f3e8-8321-beac-f64e3f70fa6c,2026-03-03,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Growth_Alliance_Network_Ideas__69a6b527.md
"Stress, Sleep, and Hunger",69a701f5-6c1c-8321-9603-3a0bb54dfe3c,2026-03-03,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Stress_Sleep_and_Hunger__69a701f5.md
Easy Health-Focused Cooking,69a71fd3-b03c-8324-8757-33da7d46c18f,2026-03-03,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Easy_Health-Focused_Cooking__69a71fd3.md
Diet Plan for Bulk,69a7908d-9220-83a2-bdc2-8ec9380ab220,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Diet_Plan_for_Bulk__69a7908d.md
Community Building Strategy,69a7b26c-4b94-8324-b55e-0bfb28c10809,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Community_Building_Strategy__69a7b26c.md
Open Source Web Tools,69a81161-8338-8324-a9b4-a95be845ea64,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Open_Source_Web_Tools__69a81161.md
Google Web Designer AI,69a81291-e7d0-8320-856c-a6fc0af0e144,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Google_Web_Designer_AI__69a81291.md
Website Design Tips,69a81557-a140-8324-beb1-7fb73353d307,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Website_Design_Tips__69a81557.md
Web Design Blog Topics,69a81653-f7bc-8324-8f22-5b77e3583691,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Web_Design_Blog_Topics__69a81653.md
Web Designing vs Development,69a8170b-d210-8320-9954-30dd5de4bc13,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Web_Designing_vs_Development__69a8170b.md
Mobile-Friendly Website Design,69a818a0-7190-8324-b431-2bd833a015e0,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Mobile-Friendly_Website_Design__69a818a0.md
Best Fonts for Websites,69a81aac-d26c-8324-9a6c-48c5cda2df1b,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Best_Fonts_for_Websites__69a81aac.md
Web Design Trends 2026,69a81ba3-3934-83a6-a012-049d0428e674,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Web_Design_Trends_2026__69a81ba3.md
Career in Web Designing,69a81ce9-f120-8321-8929-87ee396fa9ef,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Career_in_Web_Designing__69a81ce9.md
Building a Web Design Portfolio,69a81da6-4fe4-8322-b0d3-b10f4d412d6f,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Building_a_Web_Design_Portfolio__69a81da6.md
Web Design Proposal Guide,69a81e40-5bfc-8322-9a0c-77bb55db54fa,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Web_Design_Proposal_Guide__69a81e40.md
Website Analytics for Designers,69a81f20-6878-8324-84de-659e0f378d0b,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Website_Analytics_for_Designers__69a81f20.md
Optimize Website Images,69a81ffd-5740-83a7-a1c6-b42d67c3a7e3,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Optimize_Website_Images__69a81ffd.md
On-Page SEO Tips,69a820a6-fdf0-8321-a753-cb35c2e3cf89,2026-03-04,Nivy Next (Digital Marketing & AI),5,0,Nivy_Next_Digital_Marketing_AI/On-Page_SEO_Tips__69a820a6.md
Improving Website UX,69a8215d-ebec-8324-9138-a836d9b3143c,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Improving_Website_UX__69a8215d.md
Core Web Vitals for Designers,69a82247-bc84-8321-ae86-488718aff12a,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Core_Web_Vitals_for_Designers__69a82247.md
Website Wireframe Design Guide,69a822f1-7640-8320-8400-d8d6de43b2a1,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Website_Wireframe_Design_Guide__69a822f1.md
Website Accessibility Basics,69a823a5-9980-8324-a188-33138dcfa41f,2026-03-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Website_Accessibility_Basics__69a823a5.md
Bulk Diet Adjustments,69a91a9c-c4ac-8320-9e2d-6a3685bbc183,2026-03-05,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Bulk_Diet_Adjustments__69a91a9c.md
Web Design 2026 Trends,69a933d9-b118-8323-9d7d-3471caf798ee,2026-03-05,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Web_Design_2026_Trends__69a933d9.md
Senior Sales Leadership Role,69a987bb-ff44-8322-983d-6389961bc5dc,2026-03-05,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Senior_Sales_Leadership_Role__69a987bb.md
Digital Marketing Institute Collab,69a9d023-eae8-8320-95bf-03f4842ea021,2026-03-05,Nivy Next (Digital Marketing & AI),5,0,Nivy_Next_Digital_Marketing_AI/Digital_Marketing_Institute_Collab__69a9d023.md
Growth Hacking Dept Structure,69aa5f64-7df4-8320-a387-b71aa8171cdd,2026-03-06,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Growth_Hacking_Dept_Structure__69aa5f64.md
VA Training Institutes PH,69ab7b0a-395c-8322-b774-7c379d510be4,2026-03-07,Nivy Academy,10,0,Nivy_Academy/VA_Training_Institutes_PH__69ab7b0a.md
Sales Marketing Growth Structure,69ab819b-14b0-8323-8c1d-0910313de7d0,2026-03-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Sales_Marketing_Growth_Structure__69ab819b.md
Company Workforce Structure,69ab8991-9118-8324-be54-23a8fa7468d9,2026-03-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Company_Workforce_Structure__69ab8991.md
Freshers Sales Marketing Tasks,69abc890-72d0-8324-9d04-30ed45244bc1,2026-03-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Freshers_Sales_Marketing_Tasks__69abc890.md
Project Summary Breakdown,69abcd2c-9f40-83a6-91d9-9fd2fc7e8ac7,2026-03-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Project_Summary_Breakdown__69abcd2c.md
AI Research Organization Tools,69abd01b-c84c-8322-81e8-5100f3a75f91,2026-03-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/AI_Research_Organization_Tools__69abd01b.md
Free Knowledge Base Tools,69abd8af-786c-83a6-b3ac-0588e2062544,2026-03-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Free_Knowledge_Base_Tools__69abd8af.md
Export Notion Data,69abdebb-05cc-83a8-8788-7bda076a2bd1,2026-03-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Export_Notion_Data__69abdebb.md
Global Expansion Strategy,69ac5586-7770-8320-8c30-a04632b10e5e,2026-03-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Global_Expansion_Strategy__69ac5586.md
Sales and Marketing Plan,69acc190-b4b0-8322-9bc7-ad545d61338e,2026-03-08,Nivy Next (Digital Marketing & AI),5,0,Nivy_Next_Digital_Marketing_AI/Sales_and_Marketing_Plan__69acc190.md
NotebookLM Organization Limitations,69ae21f3-0220-8322-ae84-76576ffba7dc,2026-03-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/NotebookLM_Organization_Limitations__69ae21f3.md
Outreach Strategy for VAs,69ae4767-1588-8322-8b2b-9d187c498e89,2026-03-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Outreach_Strategy_for_VAs__69ae4767.md
Chrome Extensions for ChatGPT,69ae80ab-3a9c-8321-bc47-b8fd7562d44a,2026-03-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Chrome_Extensions_for_ChatGPT__69ae80ab.md
LinkedIn Profile Review,69aebc6d-6bb8-8322-b082-d1f6b4a62880,2026-03-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/LinkedIn_Profile_Review__69aebc6d.md
IT DM AI Services,69aebf7e-3cf0-8321-b963-0c7e0aa67b69,2026-03-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/IT_DM_AI_Services__69aebf7e.md
Billionaire Mindset Quotes,69aed317-772c-8321-9481-f5b19d4cd582,2026-03-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Billionaire_Mindset_Quotes__69aed317.md
Ram ji ka ahvan,69af6434-1e04-8320-9b8b-b0d8ff8d8d90,2026-03-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Ram_ji_ka_ahvan__69af6434.md
भगवान आह्वान मंत्र,69afa011-d1b4-83a9-8d5a-44fba0902bdc,2026-03-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/भगवन_आहवन_मतर__69afa011.md
Outreach VA Hiring Post,69afd92f-df54-8324-b15a-06480c1b21e4,2026-03-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Outreach_VA_Hiring_Post__69afd92f.md
AI Note Organization Apps,69afef3b-be20-8321-9e27-df29b689267d,2026-03-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/AI_Note_Organization_Apps__69afef3b.md
ISO Certification Clients LinkedIn,69b00647-9534-83a6-91e0-3931162dcd1d,2026-03-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/ISO_Certification_Clients_LinkedIn__69b00647.md
Virtual Assistant Growth Engine,69b0d890-a540-8324-9803-c1b942801870,2026-03-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Virtual_Assistant_Growth_Engine__69b0d890.md
VA Trainer Agreement Summary,69b0e210-67c8-8323-ae12-54bc4b2e0aad,2026-03-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/VA_Trainer_Agreement_Summary__69b0e210.md
Hiring Fresher Virtual Assistants,69b14944-c584-8322-b30d-79a359c6fbd3,2026-03-11,Nivy Jobs,5,0,Nivy_Jobs/Hiring_Fresher_Virtual_Assistants__69b14944.md
Getting Virtual Assistant Clients,69b16209-fd78-8320-b0c1-5d02f2554bdf,2026-03-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Getting_Virtual_Assistant_Clients__69b16209.md
VA Training Outreach Sequence,69b22ad4-73c8-8320-a640-577c1ceddf2b,2026-03-12,Nivy Academy,6,0,Nivy_Academy/VA_Training_Outreach_Sequence__69b22ad4.md
LinkedIn Outreach SOP,69b2c2e3-d08c-8321-b84f-4eee0f69c8cb,2026-03-12,Shared - Company-Wide Systems,5,0,Shared_-_Company-Wide_Systems/LinkedIn_Outreach_SOP__69b2c2e3.md
Niche Guide Outreach Strategy,69b2e509-12cc-8322-a1fe-1f419b56e1f8,2026-03-12,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Niche_Guide_Outreach_Strategy__69b2e509.md
LinkedIn Outreach SOP,69b3f686-5b90-8321-b821-11d5e36f207d,2026-03-13,Shared - Company-Wide Systems,5,0,Shared_-_Company-Wide_Systems/LinkedIn_Outreach_SOP__69b3f686.md
Physiotherapy Growth Strategy,69b4ce4a-3f80-8323-bd15-ccb9d89fcae8,2026-03-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Physiotherapy_Growth_Strategy__69b4ce4a.md
Daily Meal Prep Table,69b6353d-9f98-8321-b43e-e601ff8c1f06,2026-03-15,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Daily_Meal_Prep_Table__69b6353d.md
Best Option for Chairman,69b64fa1-5cd4-8323-a8f7-ed50c8c5295f,2026-03-15,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Best_Option_for_Chairman__69b64fa1.md
LinkedIn Profile Optimization,69b6581c-d274-8320-a3cd-5334eadf7334,2026-03-15,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/LinkedIn_Profile_Optimization__69b6581c.md
Building Trust Through Finance,69b7f23c-a458-8324-8317-4a61aa1dcc75,2026-03-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Building_Trust_Through_Finance__69b7f23c.md
Reach 1000 Prospects Daily,69b7faf8-2fe8-83ab-851d-6f3cbe299a51,2026-03-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Reach_1000_Prospects_Daily__69b7faf8.md
Ayurvedic Remedies for Appetite,69b8086e-2dbc-8321-8875-4872bdd96d1a,2026-03-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Ayurvedic_Remedies_for_Appetite__69b8086e.md
Clarification Request,69b81f22-e92c-8324-aae2-0bc3dfaf273c,2026-03-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Clarification_Request__69b81f22.md
DIY Sales Plan for Roofing,69b8ffc6-8cb8-8320-87e5-3380f888fed5,2026-03-17,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/DIY_Sales_Plan_for_Roofing__69b8ffc6.md
FIR Request for Cheating,69b95a4a-d034-8320-8906-2d6360399043,2026-03-17,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/FIR_Request_for_Cheating__69b95a4a.md
Pet Ki Sehat Tips,69ba19a2-e670-8322-b57b-ce96533a5cad,2026-03-18,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Pet_Ki_Sehat_Tips__69ba19a2.md
Team of virtual assistants,69ba9939-88ec-83a3-b9d6-d0102612fc36,2026-03-18,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Team_of_virtual_assistants__69ba9939.md
Anda aur bhookh ka sambandh,69bb840d-2bac-8323-9a59-c79cda137dc8,2026-03-19,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Anda_aur_bhookh_ka_sambandh__69bb840d.md
VA Work Tracking System,69bc107f-f9d0-8323-b51f-e159f17a336d,2026-03-19,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/VA_Work_Tracking_System__69bc107f.md
Claude Form Filling Chrome,69bce43c-781c-8321-b32f-cbed1a67807f,2026-03-20,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Claude_Form_Filling_Chrome__69bce43c.md
VA Team Notification,69bd07ca-4950-8324-b8ca-c4a45085f845,2026-03-20,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/VA_Team_Notification__69bd07ca.md
Compensation Structure Overview,69bd5ece-88e0-83a4-82f2-1710b523e5ab,2026-03-20,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Compensation_Structure_Overview__69bd5ece.md
Quality Controller System,69bec736-2580-83a6-8531-e7744db77399,2026-03-21,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Quality_Controller_System__69bec736.md
VA Courses Philippines,69bfb0e0-5380-8321-b046-58913717372c,2026-03-22,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/VA_Courses_Philippines__69bfb0e0.md
Meeting Summary VA Hiring,69bfcc14-18f4-8321-8c2d-99645938d395,2026-03-22,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Meeting_Summary_VA_Hiring__69bfcc14.md
Social Development Initiatives,69c0f728-8370-8323-b3ea-063410085271,2026-03-23,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Social_Development_Initiatives__69c0f728.md
Ma ka chintan aur Geeta,69c18d84-3d70-8320-93f2-dd7724983818,2026-03-23,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Ma_ka_chintan_aur_Geeta__69c18d84.md
Indian Forces Martyrs Lists,69c19a30-8b10-8320-b97c-cdac89e78860,2026-03-23,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Indian_Forces_Martyrs_Lists__69c19a30.md
Nale ki samasya doctor,69c1a9db-db24-8322-b139-e8de2befb17f,2026-03-23,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Nale_ki_samasya_doctor__69c1a9db.md
Roofing Client Outreach,69c22566-eb40-8324-951a-e6998a3be134,2026-03-24,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Roofing_Client_Outreach__69c22566.md
Notion page reading capabilities,69c30c2b-cb84-8321-a625-45fbb585d9db,2026-03-24,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Notion_page_reading_capabilities__69c30c2b.md
Roofing Owners LinkedIn Search,69c38d1e-3314-8321-9336-b2cb0c41e982,2026-03-25,Nivy Next (Digital Marketing & AI),3,0,Nivy_Next_Digital_Marketing_AI/Roofing_Owners_LinkedIn_Search__69c38d1e.md
LinkedIn Outreach SOP,69c6e256-bbe4-8323-ab2f-a012cec5dbdc,2026-03-27,Shared - Company-Wide Systems,5,0,Shared_-_Company-Wide_Systems/LinkedIn_Outreach_SOP__69c6e256.md
VA Team Management Tips,69c6f9d1-d50c-8321-9dbc-af51d66cffdf,2026-03-27,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/VA_Team_Management_Tips__69c6f9d1.md
Objective Mapping Analysis,69c799a0-cbbc-8321-b891-296f5ac6d22a,2026-03-28,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Objective_Mapping_Analysis__69c799a0.md
Quick Dinner Ideas,69c7d902-3bfc-8323-b1ab-f058f2ba1876,2026-03-28,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Quick_Dinner_Ideas__69c7d902.md
VA Training Modules,69c84718-cd34-8322-87c9-212a10b81348,2026-03-28,Nivy Academy,10,0,Nivy_Academy/VA_Training_Modules__69c84718.md
Baalo ke liye Ayurveda,69c856fe-1508-8324-af39-a19c19d5a0db,2026-03-28,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Baalo_ke_liye_Ayurveda__69c856fe.md
Onboarding ELITE Version,69c94894-9280-8322-b093-7e62df5bdeee,2026-03-29,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Onboarding_ELITE_Version__69c94894.md
UPHSC Botany Papers,69c96bee-576c-8323-9ec7-90c396a20c6c,2026-03-29,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/UPHSC_Botany_Papers__69c96bee.md
Employee Disengagement Causes,69c98ae9-9504-8320-b662-b5ae824d19b0,2026-03-29,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Employee_Disengagement_Causes__69c98ae9.md
B2B Service Message,69ca1659-1cd8-83a3-8a29-6b53df27efaf,2026-03-30,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/B2B_Service_Message__69ca1659.md
Cyber Complaint Recovery Options,69ca71fc-e8e0-8324-a6d2-d2bcfe9de7ab,2026-03-30,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Cyber_Complaint_Recovery_Options__69ca71fc.md
Cheapest Local Business Outreach,69cade54-67f4-8320-967f-e42f7219830a,2026-03-30,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Cheapest_Local_Business_Outreach__69cade54.md
Growth Hacking Targets for Students,69cae969-069c-8320-bd28-d87bd8f1ff9b,2026-03-30,Nivy Academy,5,0,Nivy_Academy/Growth_Hacking_Targets_for_Students__69cae969.md
Lizard Bite Effects,69cc1393-2224-8324-901f-76e13295008d,2026-03-31,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Lizard_Bite_Effects__69cc1393.md
WhatsApp Business Alternatives,69cc4503-014c-8320-926b-7342a4c43e6d,2026-03-31,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/WhatsApp_Business_Alternatives__69cc4503.md
Check EMI Payments,69cca861-4360-8321-9a67-a829d57c0444,2026-04-01,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Check_EMI_Payments__69cca861.md
Check EMI Status Methods,69cd2aab-16cc-83a5-808d-bf27fbdb11a0,2026-04-01,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Check_EMI_Status_Methods__69cd2aab.md
Online Loan Fraud Risks,69cd44a3-fc70-8322-aaf6-b1ae29543ad9,2026-04-01,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Online_Loan_Fraud_Risks__69cd44a3.md
Himalaya Honeymoon Options,69cd6883-c448-83a3-b282-3d1f2675646b,2026-04-01,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Himalaya_Honeymoon_Options__69cd6883.md
Uses of Claude AI,69cd8ceb-83c4-8321-a160-3abfcdb96719,2026-04-01,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Uses_of_Claude_AI__69cd8ceb.md
Raat me pindli bechaini,69ced184-0168-8321-9f47-6fc36e03851a,2026-04-02,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Raat_me_pindli_bechaini__69ced184.md
VA Daily Report Template,69d03f19-b464-83a3-8780-407d473d89e1,2026-04-03,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/VA_Daily_Report_Template__69d03f19.md
VA retention issue,69d10d65-fc60-8322-bffd-30bf5b36ff7a,2026-04-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/VA_retention_issue__69d10d65.md
Notion Workspace Assistance,69d18756-5344-8321-a86e-f7d0dde49e2a,2026-04-04,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Notion_Workspace_Assistance__69d18756.md
Social Media Bulk Scheduling,69d1a847-ffcc-83ab-a876-210e6c5a6e0c,2026-04-05,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Social_Media_Bulk_Scheduling__69d1a847.md
Vanari Sandu Product Query,69d1b0d6-31c8-8320-83b0-966c41947e26,2026-04-05,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Vanari_Sandu_Product_Query__69d1b0d6.md
Notion Page Naming Ideas,69d25970-9618-8322-9785-5e3e511846c9,2026-04-05,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Notion_Page_Naming_Ideas__69d25970.md
VA Sales Structure,69d270d2-f4cc-8322-812a-e1dfd1f03abc,2026-04-05,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/VA_Sales_Structure__69d270d2.md
Simplifying VA Training,69d2d932-4e84-8322-b85b-9c34202fddd3,2026-04-05,Nivy Academy,5,0,Nivy_Academy/Simplifying_VA_Training__69d2d932.md
Desvenlafaxine Clonazepam Duration,69d2dd49-0d3c-8324-96f1-b13ded1ffc28,2026-04-05,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Desvenlafaxine_Clonazepam_Duration__69d2dd49.md
Stress and Testosterone Levels,69d3f169-2f5c-8324-b45e-4d14c7751e3b,2026-04-06,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Stress_and_Testosterone_Levels__69d3f169.md
कपिकच्छु शरीर की कमजोरी,69d42fb6-afd8-8323-aae0-cbf2f1c5b99a,2026-04-06,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/कपकचछ_शरर_क_कमजर__69d42fb6.md
LinkedIn Outreach Sequence,69d4f143-ec64-8323-b001-cccfbe6c4a43,2026-04-07,Nivy Next (Digital Marketing & AI),3,0,Nivy_Next_Digital_Marketing_AI/LinkedIn_Outreach_Sequence__69d4f143.md
AI Tools for Productivity,69d59ae5-c63c-8320-b1bb-6e1ce47defba,2026-04-08,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/AI_Tools_for_Productivity__69d59ae5.md
Starting a Business on Amazon,69d5ac69-96e4-8324-9284-1e6c8b831bd5,2026-04-08,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Starting_a_Business_on_Amazon__69d5ac69.md
Company Letterhead Format India,69d63428-e248-8320-aaaf-5060f9d68db2,2026-04-08,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Company_Letterhead_Format_India__69d63428.md
Priority Action Plan,69d64a21-7088-8321-a449-8ba88cb741ad,2026-04-08,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Priority_Action_Plan__69d64a21.md
Brahmi Amla Aloe Vera Combo,69d71d59-3cec-8321-9f57-e6883c6ee61f,2026-04-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Brahmi_Amla_Aloe_Vera_Combo__69d71d59.md
Kapikachu aur digestion,69d7455e-3844-8321-9dfe-eab8de2d034b,2026-04-09,Miscellaneous & Uncategorized,0,3,Miscellaneous_Uncategorized/Kapikachu_aur_digestion__69d7455e.md
Subsidiary banane ke documents,69d7aa82-a06c-8324-b0d2-1684038bfe3e,2026-04-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Subsidiary_banane_ke_documents__69d7aa82.md
Multi-Platform Client Acquisition,69d7be3c-5508-8323-adaf-65abdcfdfd9c,2026-04-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Multi-Platform_Client_Acquisition__69d7be3c.md
Company Name and Trademark Check,69d7c612-79e0-83aa-a712-13d4a87fdb64,2026-04-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Company_Name_and_Trademark_Check__69d7c612.md
